1 65.7972
2 65.7972
3 65.7972
4 65.7972
5 65.7972
6 65.7972
7 65.7972
8 65.7972
9 65.7972
10 65.7972
11 65.7972
12 65.7972
13 65.7972
14 65.7972
15 65.7972
16 65.7972
