1 62.7377
2 48.1708
3 36.7663
4 29.9348
5 25.3282
6 22.1809
7 19.9047
8 17.5408
9 16.3734
10 14.6986
11 13.7786
12 12.6624
13 12.3802
14 11.9185
15 10.7236
16 10.4893
